2023-02-09 18:15:29.278 [info] Log level: Info
2023-02-09 18:15:29.278 [info] Validating found git in: "C:\Program Files\Git\cmd\git.exe"
2023-02-09 18:20:24.174 [info] > git rev-parse --show-toplevel [43ms]
2023-02-09 18:22:26.577 [info] > git rev-parse --show-toplevel [47ms]
2023-02-09 18:23:12.382 [info] > git rev-parse --show-toplevel [56ms]
2023-02-09 18:23:20.978 [info] > git rev-parse --show-toplevel [88ms]
2023-02-09 18:23:24.930 [info] > git rev-parse --show-toplevel [47ms]
2023-02-09 18:23:42.815 [info] > git rev-parse --show-toplevel [68ms]
2023-02-09 18:33:33.970 [info] > git rev-parse --show-toplevel [48ms]
2023-02-09 18:33:35.649 [info] > git rev-parse --show-toplevel [45ms]
2023-02-09 18:33:46.717 [info] > git rev-parse --show-toplevel [49ms]
2023-02-09 18:33:50.357 [info] > git rev-parse --show-toplevel [46ms]
2023-02-09 18:38:41.199 [info] > git rev-parse --show-toplevel [89ms]
2023-02-09 18:40:41.634 [info] > git rev-parse --show-toplevel [110ms]
2023-02-09 18:41:28.272 [info] > git rev-parse --show-toplevel [45ms]
2023-02-09 19:03:31.179 [info] > git rev-parse --show-toplevel [61ms]
2023-02-09 19:05:07.056 [info] > git rev-parse --show-toplevel [40ms]
2023-02-09 19:05:36.435 [info] > git rev-parse --show-toplevel [70ms]
2023-02-09 19:07:18.539 [info] > git rev-parse --show-toplevel [39ms]
2023-02-09 19:10:42.233 [info] > git rev-parse --show-toplevel [132ms]
2023-02-09 19:10:54.053 [info] > git rev-parse --show-toplevel [37ms]
2023-02-09 19:21:37.440 [info] > git rev-parse --show-toplevel [72ms]
2023-02-09 19:21:46.960 [info] > git rev-parse --show-toplevel [49ms]
2023-02-09 19:54:05.058 [info] > git rev-parse --show-toplevel [105ms]
2023-02-09 19:57:12.330 [info] > git rev-parse --show-toplevel [43ms]
2023-02-09 19:57:42.414 [info] > git rev-parse --show-toplevel [43ms]
2023-02-09 19:57:51.573 [info] > git rev-parse --show-toplevel [38ms]
2023-02-09 19:57:54.687 [info] > git rev-parse --show-toplevel [66ms]
2023-02-09 19:58:01.335 [info] > git rev-parse --show-toplevel [38ms]
2023-02-09 19:58:32.352 [info] > git rev-parse --show-toplevel [40ms]
2023-02-09 20:01:44.358 [info] > git rev-parse --show-toplevel [48ms]
2023-02-09 20:01:48.040 [info] > git rev-parse --show-toplevel [47ms]
2023-02-09 20:01:52.742 [info] > git rev-parse --show-toplevel [49ms]
2023-02-09 20:01:56.803 [info] > git rev-parse --show-toplevel [42ms]
2023-02-09 20:01:58.457 [info] > git rev-parse --show-toplevel [37ms]
2023-02-09 20:02:13.780 [info] > git rev-parse --show-toplevel [48ms]
2023-02-09 20:02:41.582 [info] > git rev-parse --show-toplevel [44ms]
2023-02-09 20:03:17.202 [info] > git rev-parse --show-toplevel [58ms]
2023-02-09 20:03:18.544 [info] > git rev-parse --show-toplevel [39ms]
2023-02-09 20:04:57.368 [info] > git rev-parse --show-toplevel [38ms]
2023-02-09 20:05:10.405 [info] > git rev-parse --show-toplevel [43ms]
2023-02-09 20:05:51.329 [info] > git rev-parse --show-toplevel [37ms]
2023-02-09 20:06:54.636 [info] > git rev-parse --show-toplevel [41ms]
2023-02-09 20:08:15.559 [info] > git rev-parse --show-toplevel [44ms]
2023-02-09 20:08:24.837 [info] > git rev-parse --show-toplevel [42ms]
2023-02-09 20:09:08.685 [info] > git rev-parse --show-toplevel [36ms]
2023-02-09 20:09:43.240 [info] > git rev-parse --show-toplevel [41ms]
2023-02-09 20:16:09.396 [info] > git rev-parse --show-toplevel [42ms]
2023-02-09 20:16:18.843 [info] > git rev-parse --show-toplevel [39ms]
2023-02-09 20:16:19.932 [info] > git rev-parse --show-toplevel [39ms]
2023-02-09 20:16:45.285 [info] > git rev-parse --show-toplevel [70ms]
